Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Name,Customer City,Customer Country,Customer Id,Customer Lname,Customer State,Customer Zipcode,order date (DateOrders),Order City,Order Country,Order Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Quantity,Sales,Order Item Total,Product Name,shipping date (DateOrders),Shipping Mode,Product Weight,Weight Unit
CASH,2,1,-7.449999809,195.9900055,Late delivery,1,Water Sports,Caguas,Puerto Rico,1001,Thomas,PR,725,9/23/2015 1:54,Turin,Italia,18160,4,0.02,45388,199.9900055,1,199.9900055,195.9900055,Pelican Sunstream 100 Kayak,9/25/2015 1:54,First Class,1,kg
DEBIT,2,1,56.11000061,165.9900055,Late delivery,1,Water Sports,Philadelphia,EE. UU.,6725,Alexander,PA,19134,8/13/2015 10:11,Amsterdam,Países Bajos,15375,34,0.170000002,38448,199.9900055,1,199.9900055,165.9900055,Pelican Sunstream 100 Kayak,8/15/2015 10:11,First Class,1,kg
DEBIT,2,1,-33.95000076,193.9900055,Late delivery,1,Water Sports,Houston,EE. UU.,1498,Bray,TX,77084,08/06/2015 18:26,Altamura,Italia,14919,6,0.029999999,37355,199.9900055,1,199.9900055,193.9900055,Pelican Sunstream 100 Kayak,08/08/2015 18:26,First Class,1,kg
TRANSFER,5,2,63.33000183,131.9499969,Late delivery,1,Indoor/Outdoor Games,Caguas,Puerto Rico,9836,Sullivan,PR,725,6/29/2017 6:47,Baden-Baden,Alemania,62359,17.98999977,0.119999997,155888,49.97999954,3,149.9400024,131.9499969,O'Brien Men's Neoprene Life Vest,07/04/2017 6:47,Second Class,1,kg
TRANSFER,4,4,10.11999989,134.9499969,Shipping on time,0,Indoor/Outdoor Games,Highland,EE. UU.,12101,Smith,CA,92346,6/25/2017 4:20,Viena,Austria,62078,14.98999977,0.100000001,155225,49.97999954,3,149.9400024,134.9499969,O'Brien Men's Neoprene Life Vest,6/29/2017 4:20,Standard Class,1,kg
PAYMENT,6,4,75.41000366,163.9299927,Late delivery,1,Indoor/Outdoor Games,Metairie,EE. UU.,6441,Harris,LA,70003,06/10/2017 7:41,San Francisco de Macorís,República Dominicana,61060,35.99000168,0.180000007,152757,49.97999954,4,199.9199982,163.9299927,O'Brien Men's Neoprene Life Vest,6/16/2017 7:41,Standard Class,1,kg
DEBIT,3,4,-131.1199951,224.9100037,Advance shipping,0,Indoor/Outdoor Games,Caguas,Puerto Rico,6484,Jordan,PR,725,5/21/2017 17:10,Fort-de-France,Martinica,59717,24.98999977,0.100000001,149426,49.97999954,5,249.8999939,224.9100037,O'Brien Men's Neoprene Life Vest,5/24/2017 17:10,Standard Class,1,kg
DEBIT,4,4,50.97999954,149.9400024,Shipping on time,0,Indoor/Outdoor Games,Humacao,Puerto Rico,11556,Watson,PR,791,05/08/2017 12:27,Tuxtla Gutiérrez,México,58813,49.97999954,0.25,147211,49.97999954,4,199.9199982,149.9400024,O'Brien Men's Neoprene Life Vest,05/12/2017 12:27,Standard Class,1,kg
DEBIT,5,2,59.97999954,119.9499969,Late delivery,1,Indoor/Outdoor Games,Tempe,EE. UU.,1736,Smith,AZ,85283,05/08/2017 7:33,Porto Alegre,Brasil,58799,29.98999977,0.200000003,147173,49.97999954,3,149.9400024,119.9499969,O'Brien Men's Neoprene Life Vest,5/13/2017 7:33,Second Class,1,kg
TRANSFER,1,0,9.600000381,47.97999954,Shipping canceled,0,Indoor/Outdoor Games,Seattle,EE. UU.,7499,Powell,WA,98115,4/23/2017 17:12,San Salvador,El Salvador,57799,2,0.039999999,144611,49.97999954,1,49.97999954,47.97999954,O'Brien Men's Neoprene Life Vest,4/24/2017 5:12,Same Day,1,kg
CASH,6,4,69.80000305,142.4400024,Late delivery,1,Indoor/Outdoor Games,Freeport,EE. UU.,1000,Smith,NY,11520,4/21/2017 23:31,Carrefour,Haití,57680,7.5,0.050000001,144291,49.97999954,3,149.9400024,142.4400024,O'Brien Men's Neoprene Life Vest,4/27/2017 23:31,Standard Class,1,kg
DEBIT,6,2,58.18000031,242.3999939,Late delivery,1,Indoor/Outdoor Games,New York,EE. UU.,3679,Carpenter,NY,10027,4/21/2017 14:45,Tegucigalpa,Honduras,57655,7.5,0.029999999,144233,49.97999954,5,249.8999939,242.3999939,O'Brien Men's Neoprene Life Vest,4/27/2017 14:45,Second Class,1,kg
DEBIT,6,2,65.48999786,136.4499969,Late delivery,1,Indoor/Outdoor Games,New York,EE. UU.,3679,Carpenter,NY,10027,4/21/2017 14:45,Tegucigalpa,Honduras,57655,13.48999977,0.090000004,144232,49.97999954,3,149.9400024,136.4499969,O'Brien Men's Neoprene Life Vest,4/27/2017 14:45,Second Class,1,kg
PAYMENT,3,4,68.84999847,237.4100037,Advance shipping,0,Indoor/Outdoor Games,Caguas,Puerto Rico,2989,Henderson,PR,725,4/21/2017 8:27,General Escobedo,México,57637,12.5,0.050000001,144184,49.97999954,5,249.8999939,237.4100037,O'Brien Men's Neoprene Life Vest,4/24/2017 8:27,Standard Class,1,kg
CASH,6,4,54.79000092,188.9199982,Late delivery,1,Indoor/Outdoor Games,Caguas,Puerto Rico,12298,Harper,PR,725,4/15/2017 9:52,Guadalajara,México,57230,11,0.059999999,143152,49.97999954,4,199.9199982,188.9199982,O'Brien Men's Neoprene Life Vest,4/21/2017 9:52,Standard Class,1,kg
PAYMENT,6,2,21.23999977,169.9299927,Late delivery,1,Indoor/Outdoor Games,Beaverton,EE. UU.,10419,Smith,OR,97006,3/29/2017 23:43,León,Nicaragua,56105,29.98999977,0.150000006,140311,49.97999954,4,199.9199982,169.9299927,O'Brien Men's Neoprene Life Vest,04/04/2017 23:43,Second Class,1,kg
DEBIT,6,4,5.079999924,44.97999954,Late delivery,1,Indoor/Outdoor Games,Caguas,Puerto Rico,3099,Copeland,PR,725,3/25/2017 11:07,Colón,Panamá,55795,5,0.100000001,139538,49.97999954,1,49.97999954,44.97999954,O'Brien Men's Neoprene Life Vest,3/31/2017 11:07,Standard Class,1,kg
DEBIT,3,2,12.44999981,124.4499969,Late delivery,1,Indoor/Outdoor Games,El Paso,EE. UU.,3234,Smith,TX,79907,3/16/2017 1:51,Santo Domingo,República Dominicana,55152,25.48999977,0.170000002,137919,49.97999954,3,149.9400024,124.4499969,O'Brien Men's Neoprene Life Vest,3/19/2017 1:51,Second Class,1,kg
DEBIT,3,2,57.79000092,122.9499969,Late delivery,1,Indoor/Outdoor Games,El Paso,EE. UU.,3234,Smith,TX,79907,3/16/2017 1:51,Santo Domingo,República Dominicana,55152,26.98999977,0.180000007,137918,49.97999954,3,149.9400024,122.9499969,O'Brien Men's Neoprene Life Vest,3/19/2017 1:51,Second Class,1,kg
DEBIT,3,4,13.60999966,37.49000168,Advance shipping,0,Indoor/Outdoor Games,Las Vegas,EE. UU.,11825,Nunez,NV,89117,03/03/2017 21:18,Santo Domingo,República Dominicana,54317,12.5,0.25,135829,49.97999954,1,49.97999954,37.49000168,O'Brien Men's Neoprene Life Vest,03/06/2017 21:18,Standard Class,1,kg
DEBIT,2,1,118.75,247.3999939,Late delivery,1,Indoor/Outdoor Games,Los Angeles,EE. UU.,9096,Andrews,CA,90007,2/21/2017 22:43,San Pedro de Macorís,República Dominicana,53636,2.5,0.01,134077,49.97999954,5,249.8999939,247.3999939,O'Brien Men's Neoprene Life Vest,2/23/2017 22:43,First Class,1,kg
PAYMENT,3,4,24,120,Advance shipping,0,Women's Apparel,Endicott,EE. UU.,6050,Arnold,NY,13760,1/28/2015 7:29,Medellín,Colombia,1872,30,0.200000003,4681,50,3,150,120,Nike Men's Dri-FIT Victory Golf Polo,1/31/2015 7:29,Standard Class,1,kg
PAYMENT,3,4,21.5,76.77999878,Advance shipping,0,Electronics,Endicott,EE. UU.,6050,Arnold,NY,13760,1/28/2015 7:29,Medellín,Colombia,1872,19.19000053,0.200000003,4682,31.98999977,3,$95.97 ,76.77999878,Bridgestone e6 Straight Distance NFL Tennesse,1/31/2015 7:29,Standard Class,1,kg
PAYMENT,5,4,30.59000015,152.9700012,Late delivery,1,Cleats,Miami,EE. UU.,10429,Weaver,FL,33162,7/21/2016 10:56,Seattle,Estados Unidos,38874,27,0.150000006,97056,59.99000168,3,179.9700012,152.9700012,Perfect Fitness Perfect Rip Deck,7/26/2016 10:56,Standard Class,1,kg
PAYMENT,2,4,56,200,Advance shipping,0,Women's Apparel,Vallejo,EE. UU.,8814,Sexton,CA,94591,4/19/2015 7:33,Carrefour,Haití,7421,0,0,18602,50,4,200,200,Nike Men's Dri-FIT Victory Golf Polo,4/21/2015 7:33,Standard Class,1,kg
PAYMENT,4,4,48.18999863,132.7700043,Shipping on time,0,Shop By Sport,Lombard,EE. UU.,7331,Strong,IL,60148,10/30/2015 8:20,Shantou,China,20713,27.19000053,0.170000002,51757,39.99000168,4,159.9600067,132.7700043,Under Armour Girls' Toddler Spine Surge Runni,11/03/2015 8:20,Standard Class,1,kg
PAYMENT,4,4,-599.9400024,399.9599915,Shipping on time,0,Cardio Equipment,Austin,EE. UU.,2130,Smith,TX,78745,11/14/2016 20:35,Cairo,Egipto,46848,99.98999786,0.200000003,117113,99.98999786,5,499.9500122,399.9599915,Nike Men's Free 5.0+ Running Shoe,11/18/2016 20:35,Standard Class,1,kg
PAYMENT,4,4,19.95000076,226.75,Shipping on time,0,Electronics,Austin,EE. UU.,2130,Smith,TX,78745,11/14/2016 20:35,Cairo,Egipto,46848,13.19999981,0.059999999,117111,47.99000168,5,239.9499969,226.75,Titleist Pro V1x High Numbers Golf Balls,11/18/2016 20:35,Standard Class,1,kg
PAYMENT,4,4,-134.9799957,224.9600067,Shipping on time,0,Cleats,Sandusky,EE. UU.,9043,Norris,OH,44870,09/02/2016 20:52,Tabuk,Arabia Saudí,41848,74.98999786,0.25,104457,59.99000168,5,299.9500122,224.9600067,Perfect Fitness Perfect Rip Deck,09/06/2016 20:52,Standard Class,1,kg
PAYMENT,4,4,-137.4400024,187.5,Shipping on time,0,Women's Apparel,Sandusky,EE. UU.,9043,Norris,OH,44870,09/02/2016 20:52,Tabuk,Arabia Saudí,41848,62.5,0.25,104460,50,5,250,187.5,Nike Men's Dri-FIT Victory Golf Polo,09/06/2016 20:52,Standard Class,1,kg
TRANSFER,2,1,36.61999893,113.7399979,Late delivery,1,Soccer,Bronx,EE. UU.,4066,Cordova,NY,10473,8/27/2017 23:41,Bremen,Alemania,66449,11.25,0.090000004,166110,124.9899979,1,124.9899979,113.7399979,Nike Men's Fingertrap Max Training Shoe,8/29/2017 23:41,First Class,1,kg
TRANSFER,2,1,51.3199997,109.1900024,Late delivery,1,Men's Footwear,Miami,EE. UU.,7511,Park,FL,33176,06/04/2017 9:26,San Miguelito,Panamá,60654,20.79999924,0.159999996,151824,129.9900055,1,129.9900055,109.1900024,Nike Men's CJ Elite 2 TD Football Cleat,06/06/2017 9:26,First Class,1,kg
TRANSFER,6,4,12.09000015,46.47999954,Late delivery,1,Indoor/Outdoor Games,Bridgeton,EE. UU.,1771,Smith,NJ,8302,02/11/2017 3:07,San Pedro Sula,Honduras,52895,3.5,0.07,132246,49.97999954,1,49.97999954,46.47999954,O'Brien Men's Neoprene Life Vest,2/17/2017 3:07,Standard Class,1,kg
DEBIT,4,2,16.37000084,90.95999908,Late delivery,1,Indoor/Outdoor Games,Montebello,EE. UU.,5977,Shaffer,CA,90640,01/12/2017 16:28,Mamak,Turquía,50878,9,0.090000004,127166,49.97999954,2,99.95999908,90.95999908,O'Brien Men's Neoprene Life Vest,1/16/2017 16:28,Second Class,1,kg
PAYMENT,6,4,5.590000153,49.47999954,Late delivery,1,Indoor/Outdoor Games,Augusta,EE. UU.,3475,Smith,GA,30907,01/04/2017 12:59,Denizli,Turquía,50320,0.5,0.01,125742,49.97999954,1,49.97999954,49.47999954,O'Brien Men's Neoprene Life Vest,01/10/2017 12:59,Standard Class,1,kg
DEBIT,5,4,2.930000067,47.22999954,Late delivery,1,Indoor/Outdoor Games,Brooklyn,EE. UU.,5111,Reilly,NY,11208,12/03/2016 6:22,Lagos,Nigeria,48109,2.75,0.059999999,120308,49.97999954,1,49.97999954,47.22999954,O'Brien Men's Neoprene Life Vest,12/08/2016 6:22,Standard Class,1,kg
DEBIT,5,4,-69.72000122,46.47999954,Late delivery,1,Indoor/Outdoor Games,Brooklyn,EE. UU.,5111,Reilly,NY,11208,12/03/2016 6:22,Lagos,Nigeria,48109,3.5,0.07,120307,49.97999954,1,49.97999954,46.47999954,O'Brien Men's Neoprene Life Vest,12/08/2016 6:22,Standard Class,1,kg
DEBIT,5,4,40.65000153,82.97000122,Late delivery,1,Indoor/Outdoor Games,Brooklyn,EE. UU.,5111,Reilly,NY,11208,12/03/2016 6:22,Lagos,Nigeria,48109,16.98999977,0.170000002,120306,49.97999954,2,99.95999908,82.97000122,O'Brien Men's Neoprene Life Vest,12/08/2016 6:22,Standard Class,1,kg
DEBIT,3,4,13.98999977,39.97999954,Advance shipping,0,Indoor/Outdoor Games,Hanover,EE. UU.,10693,Sparks,PA,17331,11/27/2016 0:46,Bauchi,Nigeria,47682,10,0.200000003,119230,49.97999954,1,49.97999954,39.97999954,O'Brien Men's Neoprene Life Vest,11/30/2016 0:46,Standard Class,1,kg
TRANSFER,2,4,57.34999847,127.4499969,Advance shipping,0,Indoor/Outdoor Games,South El Monte,EE. UU.,5534,Smith,CA,91733,11/24/2016 5:51,Estambul,Turquía,47491,22.48999977,0.150000006,118724,49.97999954,3,149.9400024,127.4499969,O'Brien Men's Neoprene Life Vest,11/26/2016 5:51,Standard Class,1,kg
DEBIT,4,4,82.76999664,179.9299927,Shipping on time,0,Indoor/Outdoor Games,Caguas,Puerto Rico,11978,Hayes,PR,725,10/13/2016 17:49,Orán,Argelia,44648,19.98999977,0.100000001,111485,49.97999954,4,199.9199982,179.9299927,O'Brien Men's Neoprene Life Vest,10/17/2016 17:49,Standard Class,1,kg
TRANSFER,4,4,15.36999989,204.9199982,Shipping on time,0,Indoor/Outdoor Games,Roseburg,EE. UU.,11090,Shah,OR,97470,10/12/2016 22:33,Kinshasa,República Democrática del Congo,44593,44.97999954,0.180000007,111332,49.97999954,5,249.8999939,204.9199982,O'Brien Men's Neoprene Life Vest,10/16/2016 22:33,Standard Class,1,kg
PAYMENT,6,2,89.02999878,237.4100037,Late delivery,1,Indoor/Outdoor Games,Elmhurst,EE. UU.,2189,Smith,IL,60126,10/11/2016 20:59,Pretoria,SudAfrica,44520,12.5,0.050000001,111158,49.97999954,5,249.8999939,237.4100037,O'Brien Men's Neoprene Life Vest,10/17/2016 20:59,Second Class,1,kg
TRANSFER,2,1,-75.04000092,195.9199982,Late delivery,1,Indoor/Outdoor Games,Clovis,EE. UU.,3512,Smith,CA,93611,10/07/2016 20:17,Likasi,República Democrática del Congo,44244,4,0.02,110471,49.97999954,4,199.9199982,195.9199982,O'Brien Men's Neoprene Life Vest,10/09/2016 20:17,First Class,1,kg
TRANSFER,3,4,15.97000027,43.97999954,Advance shipping,0,Indoor/Outdoor Games,Walnut,EE. UU.,2322,Smith,CA,91789,9/24/2016 14:31,Dar Chioukh,Argelia,43337,6,0.119999997,108269,49.97999954,1,49.97999954,43.97999954,O'Brien Men's Neoprene Life Vest,9/27/2016 14:31,Standard Class,1,kg
DEBIT,6,4,20.55999947,181.9299927,Late delivery,1,Indoor/Outdoor Games,Caguas,Puerto Rico,2357,Mathis,PR,725,03/08/2015 23:43,Palma Soriano,Cuba,4590,17.98999977,0.090000004,11505,49.97999954,4,199.9199982,181.9299927,O'Brien Men's Neoprene Life Vest,3/14/2015 23:43,Standard Class,1,kg
DEBIT,6,4,48.72999954,149.9400024,Late delivery,1,Indoor/Outdoor Games,Caguas,Puerto Rico,2357,Mathis,PR,725,03/08/2015 23:43,Palma Soriano,Cuba,4590,0,0,11504,49.97999954,3,149.9400024,149.9400024,O'Brien Men's Neoprene Life Vest,3/14/2015 23:43,Standard Class,1,kg
DEBIT,2,4,78.93000031,167.9299927,Advance shipping,0,Indoor/Outdoor Games,Norfolk,EE. UU.,7922,Smith,VA,23503,03/02/2015 22:41,Tlaquepaque,México,4176,31.98999977,0.159999996,10430,49.97999954,4,199.9199982,167.9299927,O'Brien Men's Neoprene Life Vest,03/04/2015 22:41,Standard Class,1,kg
DEBIT,2,4,22.27000046,49.47999954,Advance shipping,0,Indoor/Outdoor Games,Howell,EE. UU.,1141,Koch,MI,48843,02/08/2015 9:24,San Miguelito,Panamá,2631,0.5,0.01,6599,49.97999954,1,49.97999954,49.47999954,O'Brien Men's Neoprene Life Vest,02/10/2015 9:24,Standard Class,1,kg
DEBIT,2,4,21.85000038,46.47999954,Advance shipping,0,Indoor/Outdoor Games,West Lafayette,EE. UU.,10462,Smith,IN,47906,02/01/2015 16:14,Mixco,Guatemala,2171,3.5,0.07,5428,49.97999954,1,49.97999954,46.47999954,O'Brien Men's Neoprene Life Vest,02/03/2015 16:14,Standard Class,1,kg
PAYMENT,3,4,13.71000004,48.97999954,Advance shipping,0,Indoor/Outdoor Games,Endicott,EE. UU.,6050,Arnold,NY,13760,1/28/2015 7:29,Medellín,Colombia,1872,1,0.02,4683,49.97999954,1,49.97999954,48.97999954,O'Brien Men's Neoprene Life Vest,1/31/2015 7:29,Standard Class,1,kg
PAYMENT,3,4,42.72999954,112.4599991,Advance shipping,0,Indoor/Outdoor Games,Endicott,EE. UU.,6050,Arnold,NY,13760,1/28/2015 7:29,Medellín,Colombia,1872,37.49000168,0.25,4680,49.97999954,3,149.9400024,112.4599991,O'Brien Men's Neoprene Life Vest,1/31/2015 7:29,Standard Class,1,kg
TRANSFER,2,4,52.47999954,149.9400024,Advance shipping,0,Indoor/Outdoor Games,San Jose,EE. UU.,11051,Horn,CA,95112,1/28/2015 5:23,Sonsonate,El Salvador,1866,0,0,4664,49.97999954,3,149.9400024,149.9400024,O'Brien Men's Neoprene Life Vest,1/30/2015 5:23,Standard Class,1,kg
DEBIT,4,4,94.04000092,195.9199982,Shipping on time,0,Indoor/Outdoor Games,Brooklyn,EE. UU.,9695,Cruz,NY,11216,1/26/2015 19:03,Vitória da Conquista,Brasil,1768,4,0.02,4402,49.97999954,4,199.9199982,195.9199982,O'Brien Men's Neoprene Life Vest,1/30/2015 19:03,Standard Class,1,kg
DEBIT,5,4,21.90999985,193.9199982,Late delivery,1,Indoor/Outdoor Games,Albuquerque,EE. UU.,7510,Smith,NM,87111,1/22/2015 8:33,Caracas,Venezuela,1464,6,0.029999999,3646,49.97999954,4,199.9199982,193.9199982,O'Brien Men's Neoprene Life Vest,1/27/2015 8:33,Standard Class,1,kg
TRANSFER,2,4,-303.7200012,395.980011,Shipping canceled,0,Fishing,Caguas,Puerto Rico,11361,Kennedy,PR,725,9/25/2017 20:19,Euskirchen,Alemania,68426,4,0.01,171080,399.980011,1,399.980011,395.980011,Field & Stream Sportsman 16 Gun Fire Safe,9/27/2017 20:19,Standard Class,1,kg
PAYMENT,6,4,-627.1699829,391.980011,Late delivery,1,Fishing,North Las Vegas,EE. UU.,9709,Sharp,NV,89030,9/25/2017 2:27,Berlín,Alemania,68375,8,0.02,170945,399.980011,1,399.980011,391.980011,Field & Stream Sportsman 16 Gun Fire Safe,10/01/2017 2:27,Standard Class,1,kg
CASH,6,4,56.72000122,347.980011,Late delivery,1,Fishing,College Station,EE. UU.,8074,Harris,TX,77840,09/10/2017 8:36,Pontivy,Francia,67365,52,0.129999995,168376,399.980011,1,399.980011,347.980011,Field & Stream Sportsman 16 Gun Fire Safe,9/16/2017 8:36,Standard Class,1,kg
PAYMENT,2,1,122.6900024,391.980011,Late delivery,1,Fishing,Caguas,Puerto Rico,10136,Becker,PR,725,09/08/2017 22:37,Rome,Italia,67268,8,0.02,168124,399.980011,1,399.980011,391.980011,Field & Stream Sportsman 16 Gun Fire Safe,09/10/2017 22:37,First Class,1,kg
TRANSFER,2,1,114.8300018,395.980011,Late delivery,1,Fishing,Bronx,EE. UU.,4066,Cordova,NY,10473,8/27/2017 23:41,Bremen,Alemania,66449,4,0.01,166109,399.980011,1,399.980011,395.980011,Field & Stream Sportsman 16 Gun Fire Safe,8/29/2017 23:41,First Class,1,kg
TRANSFER,6,4,0,299.9899902,Late delivery,1,Fishing,Tallahassee,EE. UU.,12280,Smith,FL,32308,8/20/2017 22:07,Toulouse,Francia,65965,100,0.25,164858,399.980011,1,399.980011,299.9899902,Field & Stream Sportsman 16 Gun Fire Safe,8/26/2017 22:07,Standard Class,1,kg
TRANSFER,6,4,135.1900024,399.980011,Late delivery,1,Fishing,Tallahassee,EE. UU.,12280,Smith,FL,32308,8/20/2017 22:07,Toulouse,Francia,65965,0,0,164856,399.980011,1,399.980011,399.980011,Field & Stream Sportsman 16 Gun Fire Safe,8/26/2017 22:07,Standard Class,1,kg
TRANSFER,6,4,88.55999756,327.980011,Late delivery,1,Fishing,Cleveland,EE. UU.,6326,Harris,OH,44118,8/19/2017 5:50,Ghent,Bélgica,65850,72,0.180000007,164562,399.980011,1,399.980011,327.980011,Field & Stream Sportsman 16 Gun Fire Safe,8/25/2017 5:50,Standard Class,1,kg
DEBIT,4,4,194.0299988,395.980011,Shipping on time,0,Fishing,Mount Pleasant,EE. UU.,11899,Taylor,MI,48858,08/11/2017 21:57,Getxo,España,65348,4,0.01,163326,399.980011,1,399.980011,395.980011,Field & Stream Sportsman 16 Gun Fire Safe,8/15/2017 21:57,Standard Class,1,kg
PAYMENT,3,4,-39.3199997,347.980011,Advance shipping,0,Fishing,Brooklyn,EE. UU.,10957,Turner,NY,11204,08/10/2017 14:05,Florence,Italia,65257,52,0.129999995,163077,399.980011,1,399.980011,347.980011,Field & Stream Sportsman 16 Gun Fire Safe,8/13/2017 14:05,Standard Class,1,kg
TRANSFER,2,1,33.34000015,123.4899979,Late delivery,1,Men's Footwear,Jackson Heights,EE. UU.,10315,Smith,NY,11372,04/02/2016 1:17,Fort Worth,Estados Unidos,31311,6.5,0.050000001,78270,129.9900055,1,129.9900055,123.4899979,Nike Men's CJ Elite 2 TD Football Cleat,04/04/2016 1:17,First Class,1,kg
TRANSFER,2,1,38.45000076,122.8399963,Late delivery,1,Men's Footwear,Jackson Heights,EE. UU.,10315,Smith,NY,11372,04/02/2016 1:17,Fort Worth,Estados Unidos,31311,7.150000095,0.059999999,78268,129.9900055,1,129.9900055,122.8399963,Nike Men's CJ Elite 2 TD Football Cleat,04/04/2016 1:17,First Class,1,kg
TRANSFER,2,1,75.68000031,260.980011,Late delivery,1,Camping & Hiking,Jackson Heights,EE. UU.,10315,Smith,NY,11372,04/02/2016 1:17,Fort Worth,Estados Unidos,31311,39,0.129999995,78269,299.980011,1,299.980011,260.980011,Diamondback Women's Serene Classic Comfort Bi,04/04/2016 1:17,First Class,1,kg
TRANSFER,2,1,52.18999863,179.9700012,Late delivery,1,Cleats,Bronx,EE. UU.,4066,,NY,10473,8/27/2017 23:41,Bremen,Alemania,66449,0,0,166111,59.99000168,3,179.9700012,179.9700012,Perfect Fitness Perfect Rip Deck,8/29/2017 23:41,First Class,1,kg
TRANSFER,2,1,6.800000191,339.9700012,Late delivery,1,Cardio Equipment,Miami,EE. UU.,7511,Park,FL,33176,06/04/2017 9:26,San Miguelito,Panamá,60654,59.99000168,0.150000006,151826,99.98999786,4,399.9599915,339.9700012,Nike Men's Free 5.0+ Running Shoe,06/06/2017 9:26,First Class,1,kg
TRANSFER,2,1,60.63000107,242.5,Late delivery,1,Women's Apparel,Bronx,EE. UU.,4066,Cordova,NY,10473,8/27/2017 23:41,Bremen,Alemania,66449,7.5,0.029999999,166112,50,5,250,242.5,Nike Men's Dri-FIT Victory Golf Polo,8/29/2017 23:41,First Class,1,kg
TRANSFER,1,0,-12.64999962,436.1000061,Late delivery,1,Crafts,Valrico,EE. UU.,14765,Simpson,FL,33594,11/05/2017 12:23,Langenfeld,Alemania,71212,25.37999916,0.059999999,174527,461.480011,1,461.480011,436.1000061,Porcelain crafts,11/06/2017 0:23,Same Day,1,kg
TRANSFER,1,0,-202.6900024,122.8399963,Late delivery,1,Men's Footwear,Glendale,EE. UU.,4475,Davis,AZ,85308,06/09/2017 16:16,Buenos Aires,Argentina,61016,7.150000095,0.059999999,152638,129.9900055,1,129.9900055,122.8399963,Nike Men's CJ Elite 2 TD Football Cleat,06/10/2017 4:16,Same Day,1,kg
TRANSFER,1,0,-69.97000122,293.980011,Late delivery,1,Camping & Hiking,Glendale,EE. UU.,4475,Davis,AZ,85308,06/09/2017 16:16,Buenos Aires,Argentina,61016,6,0.02,152640,299.980011,1,299.980011,293.980011,Diamondback Women's Serene Classic Comfort Bi,06/10/2017 4:16,Same Day,1,kg
TRANSFER,1,0,114.8300018,347.980011,Late delivery,1,Fishing,Irving,EE. UU.,8377,Christian,TX,75060,01/11/2016 21:43,Brisbane,Australia,25752,52,0.129999995,64496,399.980011,1,399.980011,347.980011,Field & Stream Sportsman 16 Gun Fire Safe,01/12/2016 9:43,Same Day,1,kg
TRANSFER,1,0,112.1900024,339.980011,Late delivery,1,Fishing,Irving,EE. UU.,8377,Christian,TX,75060,01/11/2016 21:43,Brisbane,Australia,25752,60,0.150000006,64493,399.980011,1,399.980011,339.980011,Field & Stream Sportsman 16 Gun Fire Safe,01/12/2016 9:43,Same Day,1,kg
TRANSFER,0,0,29.87999916,99.58000183,Shipping on time,0,Cleats,Powder Springs,EE. UU.,3790,Estes,GA,30127,7/13/2017 6:24,Lippstadt,Alemania,63317,20.39999962,0.170000002,158305,59.99000168,2,119.9800034,99.58000183,Perfect Fitness Perfect Rip Deck,7/13/2017 18:24,Same Day,1,kg
TRANSFER,1,0,1.639999986,82,Shipping canceled,0,Women's Apparel,Seattle,EE. UU.,7499,Powell,WA,98115,4/23/2017 17:12,San Salvador,El Salvador,57799,18,0.180000007,144612,50,2,100,82,Nike Men's Dri-FIT Victory Golf Polo,4/24/2017 5:12,Same Day,1,kg
